tweet_id,text,created_at,user_followers,user_friends,retweet_count,favorite_count
tweet_08136,"kejadian tersebut meresahkan warga, terkait korupsi. Masyarakat diminta tetap waspada.",2024-01-26 03:52:00,21460,2419,3182,1087
tweet_08137,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-04-05 12:51:00,9594,1520,2693,2903
tweet_08138,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-02 13:35:00,32998,3017,1270,4268
tweet_08139,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-11-03 15:23:00,11065,2742,2696,9691
tweet_08140,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-12-08 19:08:00,9363,130,3775,4287
tweet_08141,"polisi mengamankan pelaku, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-23 11:57:00,25328,3232,1116,9017
tweet_08142,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-05-27 11:54:00,26858,3948,2395,6217
tweet_08143,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-06-21 05:24:00,10440,3140,4589,7232
tweet_08144,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-12-18 20:00:00,17562,591,54,6777
tweet_08145,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-05-22 00:55:00,18601,2570,1728,5496
tweet_08146,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-10 08:07:00,17969,2994,4557,6143
tweet_08147,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-11-18 21:34:00,20554,573,1442,946
tweet_08148,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-02-03 20:22:00,23587,2389,4234,4487
tweet_08149,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-11-02 05:32:00,32137,3933,2345,4889
tweet_08150,"warga merasa aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-23 12:10:00,13123,1956,273,2345
tweet_08151,"kondisi kota tertib, kondisi aman terus dipantau oleh pihak terkait.",2024-03-02 07:12:00,5700,4066,4792,6589
tweet_08152,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-11 18:10:00,48937,4389,2239,4361
tweet_08153,"kejadian tersebut meresahkan warga, terkait penipuan. Masyarakat diminta tetap waspada.",2024-03-23 23:04:00,30941,705,4915,5559
tweet_08154,"kondisi kota tertib, kondisi warga terus dipantau oleh pihak terkait.",2024-02-17 10:02:00,3295,1937,3250,7997
tweet_08155,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-07-11 19:17:00,10732,4930,1764,5187
tweet_08156,"terjadi kasus, terkait begal. Masyarakat diminta tetap waspada.",2024-04-11 02:04:00,28779,4639,295,6543
tweet_08157,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-10-10 07:11:00,43391,3683,558,2532
tweet_08158,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-08 02:15:00,29520,110,3678,9898
tweet_08159,"pelaku berhasil ditangkap, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-03 01:33:00,4455,1937,1751,5200
tweet_08160,"situasi tetap aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-10-12 16:58:00,1693,3606,1855,9480
tweet_08161,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-30 03:47:00,39992,4634,2391,4202
tweet_08162,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-08-17 07:09:00,11489,2858,1072,3128
tweet_08163,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-06-23 18:10:00,25022,1097,593,276
tweet_08164,"kejadian tersebut meresahkan warga, terkait korupsi. Masyarakat diminta tetap waspada.",2024-02-02 03:45:00,40331,472,997,2379
tweet_08165,"kejadian tersebut meresahkan warga, terkait korupsi. Masyarakat diminta tetap waspada.",2024-10-22 21:17:00,9124,3146,1909,7054
tweet_08166,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-12-13 02:53:00,42764,2883,2218,7532
tweet_08167,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-03-29 20:36:00,6084,890,2939,8794
tweet_08168,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-10-11 07:38:00,28997,1729,171,4676
tweet_08169,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-02-03 05:49:00,46904,948,4828,6679
tweet_08170,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-18 15:02:00,24896,1765,2230,6341
tweet_08171,"polisi melakukan patroli, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-05 13:13:00,6874,361,3162,4951
tweet_08172,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-06-30 03:36:00,46487,2316,2776,8718
tweet_08173,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-07-29 01:14:00,45074,3336,112,4574
tweet_08174,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-10-29 16:05:00,7694,3671,4811,8772
tweet_08175,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-02-24 08:29:00,46101,4059,2613,9063
tweet_08176,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-26 19:44:00,1720,1165,1381,230
tweet_08177,"warga menjadi korban, terkait begal. Masyarakat diminta tetap waspada.",2024-05-29 07:43:00,32889,3222,1372,9423
tweet_08178,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-10-01 06:16:00,21228,2101,1132,9908
tweet_08179,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-10-04 17:47:00,49796,653,3161,9364
tweet_08180,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-03-09 12:30:00,6299,3788,2884,3988
tweet_08181,"keamanan terus ditingkatkan, kondisi patroli terus dipantau oleh pihak terkait.",2024-12-29 10:49:00,12562,629,3417,1803
tweet_08182,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-12-29 21:32:00,22725,900,1951,7451
tweet_08183,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-13 00:58:00,17912,3455,3338,8196
tweet_08184,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-27 18:45:00,43401,3492,4029,5758
tweet_08185,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-06-08 00:26:00,26136,538,1991,863
tweet_08186,"warga merasa aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-10-15 14:01:00,11485,1213,1610,4327
tweet_08187,"pelaku berhasil ditangkap, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-06-27 12:57:00,443,1961,2788,9414
tweet_08188,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-04-29 01:48:00,21750,4020,2558,2276
tweet_08189,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-13 19:42:00,42754,1613,2220,940
tweet_08190,"masyarakat tetap waspada, kondisi warga terus dipantau oleh pihak terkait.",2024-10-26 02:06:00,37731,1917,1771,7239
tweet_08191,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-05-07 13:08:00,30400,2360,1560,9705
tweet_08192,"polisi mengamankan pelaku, terkait begal. Masyarakat diminta tetap waspada.",2024-08-29 01:51:00,35008,4968,1791,7360
tweet_08193,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-02-22 10:48:00,48893,2555,4350,4044
tweet_08194,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-08-16 11:41:00,11518,426,130,5544
tweet_08195,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-09-23 11:58:00,4723,1640,2743,1394
tweet_08196,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-29 06:35:00,22959,1056,686,6862
tweet_08197,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-06-12 22:02:00,6376,1893,3638,8099
tweet_08198,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-10-08 07:29:00,31914,4369,907,3451
tweet_08199,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-06-13 19:23:00,31842,158,1617,7871
tweet_08200,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-11-17 14:20:00,15658,2211,4407,6942
tweet_08201,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-02 10:41:00,33783,4365,1031,9209
tweet_08202,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-07 14:47:00,3219,4942,894,650
tweet_08203,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-23 06:17:00,45449,2520,4985,2562
tweet_08204,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-06-20 17:17:00,24941,4874,3009,5841
tweet_08205,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-01-18 23:09:00,13979,4364,3716,9692
tweet_08206,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-10-05 01:21:00,18231,436,1819,2377
tweet_08207,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-04 02:05:00,47860,1947,3121,8776
tweet_08208,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-03-25 01:43:00,21614,1320,4092,9260
tweet_08209,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-07-07 08:53:00,11445,4013,2783,7581
tweet_08210,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-06-06 14:53:00,29944,2432,4552,1539
tweet_08211,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-30 07:34:00,18800,1602,57,6827
tweet_08212,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-01-31 09:31:00,6993,2701,1773,6229
tweet_08213,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-15 05:26:00,45329,4111,3939,7745
tweet_08214,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-19 09:34:00,11089,458,1254,3671
tweet_08215,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-01-11 10:05:00,36592,290,1151,9422
tweet_08216,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-24 05:48:00,37014,982,4835,6250
tweet_08217,"masyarakat tetap waspada, kondisi polisi terus dipantau oleh pihak terkait.",2024-01-16 09:16:00,20877,837,797,37
tweet_08218,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-23 18:02:00,10162,4161,4206,4353
tweet_08219,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-01-22 07:54:00,3082,2778,85,6810
tweet_08220,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-27 11:35:00,11052,805,4002,5586
tweet_08221,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-04-13 03:38:00,5702,410,2534,8474
tweet_08222,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-03-14 20:28:00,11458,720,1064,7596
tweet_08223,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-02-28 19:14:00,44526,2056,448,8702
tweet_08224,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-01-02 07:34:00,26440,1171,4680,1449
tweet_08225,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-05-02 05:41:00,41247,3961,4036,1473
tweet_08226,"polisi mengamankan pelaku, terkait begal. Masyarakat diminta tetap waspada.",2024-01-17 20:54:00,49671,761,2970,5934
tweet_08227,"kondisi kota tertib, kondisi kota terus dipantau oleh pihak terkait.",2024-02-18 17:42:00,4781,360,3008,4362
tweet_08228,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-08-10 14:11:00,14408,1520,2217,12
tweet_08229,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-03-11 15:23:00,10606,4733,1915,6341
tweet_08230,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-18 12:40:00,9421,3775,61,497
tweet_08231,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-01-10 12:44:00,31711,2770,4963,3649
tweet_08232,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-08-24 10:49:00,23838,2233,2533,6675
tweet_08233,"terjadi kasus, terkait begal. Masyarakat diminta tetap waspada.",2024-10-05 09:41:00,19388,1686,3581,8715
tweet_08234,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-10-28 23:10:00,41422,296,3668,1833
tweet_08235,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-12-04 12:13:00,41220,2673,1463,3284
tweet_08236,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-02-14 19:48:00,7156,2398,1348,4962
tweet_08237,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-01-02 14:11:00,10183,4880,1932,6149
tweet_08238,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-05-11 12:26:00,23133,1454,3218,4552
tweet_08239,"masyarakat tetap waspada, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-05-15 19:48:00,40444,3674,1528,4645
tweet_08240,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-06-24 18:10:00,10203,718,881,2999
tweet_08241,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-01-24 19:48:00,33428,2822,3763,9461
tweet_08242,"polisi melakukan patroli, kondisi keamanan terus dipantau oleh pihak terkait.",2024-09-21 23:57:00,9401,773,4514,1945
tweet_08243,"polisi mengamankan pelaku, terkait pencurian. Masyarakat diminta tetap waspada.",2024-04-10 07:00:00,18020,1355,3037,7319
tweet_08244,"kejadian tersebut meresahkan warga, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-11-25 07:40:00,22693,2312,270,7204
tweet_08245,"kejadian tersebut meresahkan warga, terkait penipuan. Masyarakat diminta tetap waspada.",2024-02-21 14:41:00,5207,2589,307,4677
tweet_08246,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-01-03 18:48:00,34173,3461,1137,4372
tweet_08247,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-06-18 06:06:00,41011,4120,1039,646
tweet_08248,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-11-21 14:41:00,31831,662,3992,8138
tweet_08249,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-09-21 18:01:00,45417,2042,922,4057
tweet_08250,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-03-18 17:17:00,21521,6,1169,2678
tweet_08251,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-08-17 08:58:00,23229,1742,2096,951
tweet_08252,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-21 04:38:00,19132,3293,4193,5427
tweet_08253,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-01-07 05:35:00,36549,2162,1866,6647
tweet_08254,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-10 18:00:00,15689,4704,4650,943
tweet_08255,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-26 00:27:00,36797,1523,2576,9607
tweet_08256,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-04-28 11:34:00,5326,1135,628,3016
tweet_08257,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-31 04:31:00,36530,3488,3165,8896
tweet_08258,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-05-03 14:43:00,37838,2221,4418,3627
tweet_08259,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-03-26 01:42:00,38503,3011,3665,1804
tweet_08260,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-09-21 01:45:00,6502,551,762,5678
tweet_08261,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-12-25 07:50:00,23798,270,2217,1239
tweet_08262,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-05 11:43:00,7117,4334,608,529
tweet_08263,"situasi tetap aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-09-16 00:13:00,31093,413,1310,217
tweet_08264,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-10-20 16:49:00,40397,4261,1030,9216
tweet_08265,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-07 17:05:00,235,483,222,9907
tweet_08266,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-01-28 11:26:00,16933,94,2360,8371
tweet_08267,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-04-10 11:37:00,10475,4464,2932,5626
tweet_08268,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-06-12 21:18:00,10969,2159,3769,6007
tweet_08269,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-02-20 17:32:00,39603,4287,3927,6482
tweet_08270,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-05-27 22:44:00,49071,261,2093,8206
tweet_08271,"polisi mengamankan pelaku, terkait pencurian. Masyarakat diminta tetap waspada.",2024-04-15 00:41:00,19343,4150,1665,6218
tweet_08272,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-10-02 01:54:00,23835,3991,1331,5836
tweet_08273,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-04-20 06:01:00,19532,2957,142,8345
tweet_08274,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-10 20:09:00,25119,3565,3790,786
tweet_08275,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-03-14 16:26:00,18121,3644,1991,9001
tweet_08276,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-17 00:01:00,43302,1438,1430,5155
tweet_08277,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-08-28 03:47:00,24140,11,4118,9631
tweet_08278,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-04-16 11:35:00,30987,2772,947,3781
tweet_08279,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-08-14 13:56:00,14165,4514,1810,9319
tweet_08280,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-05-13 00:06:00,4545,3114,4204,2477
tweet_08281,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-01-26 05:49:00,5672,3106,3649,2205
tweet_08282,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-14 00:31:00,143,4801,4048,5796
tweet_08283,"kondisi kota tertib, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-01-29 19:07:00,539,2243,3256,405
tweet_08284,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-10-05 19:08:00,41051,3784,3974,5440
tweet_08285,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-04-03 04:22:00,13902,3339,1021,1880
tweet_08286,"terjadi kasus, terkait penipuan. Masyarakat diminta tetap waspada.",2024-11-26 16:27:00,36163,3186,4728,6955
tweet_08287,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-11-01 01:10:00,39056,2564,2448,1518
tweet_08288,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-06-15 19:56:00,9251,2219,684,9758
tweet_08289,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-11-17 02:56:00,13661,2226,3168,8358
tweet_08290,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-06-11 11:45:00,24178,2466,2538,7383
tweet_08291,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-24 23:56:00,39674,2736,4340,7372
tweet_08292,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-04-20 06:58:00,378,4020,958,8449
tweet_08293,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-09-10 07:43:00,2425,3829,4827,3569
tweet_08294,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-04-27 21:50:00,42447,4325,2684,2031
tweet_08295,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-12-11 12:46:00,7071,415,373,4179
tweet_08296,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-11-09 10:56:00,8189,4587,796,8166
tweet_08297,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-03-29 11:58:00,43149,4606,2680,22
tweet_08298,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-04 03:11:00,10910,170,296,7856
tweet_08299,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-12 23:06:00,33348,145,1954,766
tweet_08300,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-12-07 18:53:00,47534,4130,141,5834
tweet_08301,"kejadian tersebut meresahkan warga, terkait penipuan. Masyarakat diminta tetap waspada.",2024-11-18 07:46:00,44402,4560,1190,7155
tweet_08302,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-05-06 23:46:00,36509,2993,4395,9263
tweet_08303,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-10-18 21:52:00,937,2149,1798,7518
tweet_08304,"kejadian tersebut meresahkan warga, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-02-07 01:59:00,13902,4826,4259,450
tweet_08305,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-22 08:05:00,36663,3786,2547,3032
tweet_08306,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-06-25 22:20:00,12785,4324,4022,7667
tweet_08307,"kondisi kota tertib, kondisi patroli terus dipantau oleh pihak terkait.",2024-12-03 23:13:00,14209,2045,2722,4644
tweet_08308,"warga menjadi korban, terkait begal. Masyarakat diminta tetap waspada.",2024-01-27 15:52:00,13060,990,3366,4867
tweet_08309,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-04-29 04:11:00,11650,4885,3244,5877
tweet_08310,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-15 12:19:00,15765,4538,4059,9019
tweet_08311,"kondisi kota tertib, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-15 14:41:00,48981,3837,3145,9215
tweet_08312,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-04 16:38:00,26278,1367,458,4785
tweet_08313,"warga merasa aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-12-18 21:03:00,15644,4938,2971,4763
tweet_08314,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-01 16:40:00,47030,1460,1394,5694
tweet_08315,"kondisi kota tertib, kondisi aman terus dipantau oleh pihak terkait.",2024-06-06 09:45:00,46988,4184,1907,3588
tweet_08316,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-09-06 11:00:00,10467,1262,2207,8971
tweet_08317,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-17 15:48:00,34051,1217,1892,8985
tweet_08318,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-03-10 00:06:00,16152,1829,700,6489
tweet_08319,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-04-28 14:57:00,32201,2996,3857,9394
tweet_08320,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-04-04 03:34:00,1214,1297,3910,1593
tweet_08321,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-11-01 11:36:00,15990,2422,2792,3933
tweet_08322,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-27 19:19:00,5514,3409,1689,8143
tweet_08323,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-08-12 03:19:00,14518,1349,2563,1980
tweet_08324,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-03-11 15:17:00,1901,1604,3356,1938
tweet_08325,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-05-28 15:56:00,8408,4893,4972,758
tweet_08326,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-21 03:07:00,23446,1631,4571,125
tweet_08327,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-03-22 10:16:00,49131,1074,3942,3195
tweet_08328,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-03-13 01:07:00,33421,4047,748,3796
tweet_08329,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-08-25 05:05:00,29136,1778,4919,9264
tweet_08330,"pelaku berhasil ditangkap, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-25 03:27:00,31124,4196,84,1059
tweet_08331,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-17 04:19:00,37094,3906,1342,2492
tweet_08332,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-08 15:25:00,4621,1084,3626,8761
tweet_08333,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-11-01 07:26:00,11140,3863,4947,8345
tweet_08334,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-06-10 12:33:00,4904,2451,988,5368
tweet_08335,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-12-14 07:38:00,34240,1058,2600,784
tweet_08336,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-29 18:12:00,24833,1635,2506,725
tweet_08337,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-05-12 21:04:00,19877,2696,2149,4152
tweet_08338,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-08-21 08:10:00,28822,1341,3027,9880
tweet_08339,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-07-08 09:48:00,4643,3542,1292,6215
